timestamp,sensor_id,yaw,pitch,roll
135489.0,imu1,21.44,-1.84,-0.12
135499.0,imu1,21.44,-1.84,-0.12
135509.0,imu1,21.44,-1.84,-0.12
135519.0,imu1,21.44,-1.84,-0.12
135529.0,imu1,21.44,-1.84,-0.12
135539.0,imu1,21.44,-1.84,-0.12
135549.0,imu1,21.44,-1.84,-0.12
135559.0,imu1,21.44,-1.84,-0.12
135569.0,imu1,21.44,-1.84,-0.12
135579.0,imu1,21.44,-1.84,-0.12
135589.0,imu1,21.44,-1.84,-0.12
135600.0,imu1,21.44,-1.84,-0.12
135610.0,imu1,21.44,-1.84,-0.12
135620.0,imu1,21.44,-1.84,-0.12
135630.0,imu1,21.44,-1.84,-0.12
135640.0,imu1,21.44,-1.84,-0.12
135650.0,imu1,21.44,-1.84,-0.12
135660.0,imu1,21.44,-1.84,-0.12
135670.0,imu1,21.44,-1.84,-0.12
135680.0,imu1,21.44,-1.84,-0.12
135690.0,imu1,21.44,-1.84,-0.12
135700.0,imu1,21.44,-1.84,-0.12
135710.0,imu1,21.44,-1.84,-0.12
135720.0,imu1,21.44,-1.84,-0.12
135730.0,imu1,21.44,-1.84,-0.12
135740.0,imu1,21.44,-1.84,-0.12
135750.0,imu1,21.44,-1.84,-0.12
135760.0,imu1,21.44,-1.84,-0.12
135770.0,imu1,21.44,-1.84,-0.12
135780.0,imu1,21.44,-1.84,-0.12
135790.0,imu1,21.44,-1.84,-0.12
135800.0,imu1,21.44,-1.84,-0.11
135810.0,imu1,21.44,-1.84,-0.11
135820.0,imu1,21.44,-1.84,-0.11
135830.0,imu1,21.44,-1.84,-0.11
135840.0,imu1,21.44,-1.84,-0.12
135850.0,imu1,21.44,-1.84,-0.12
135860.0,imu1,21.44,-1.84,-0.11
135870.0,imu1,21.44,-1.84,-0.12
135880.0,imu1,21.44,-1.84,-0.12
135890.0,imu1,21.44,-1.84,-0.12
135900.0,imu1,21.44,-1.84,-0.12
135910.0,imu1,21.44,-1.84,-0.12
135920.0,imu1,21.44,-1.84,-0.12
135930.0,imu1,21.44,-1.84,-0.12
135940.0,imu1,21.44,-1.84,-0.12
135950.0,imu1,21.44,-1.84,-0.12
135960.0,imu1,21.44,-1.84,-0.12
135970.0,imu1,21.44,-1.84,-0.12
135980.0,imu1,21.44,-1.84,-0.12
135990.0,imu1,21.44,-1.84,-0.12
136000.0,imu1,21.44,-1.84,-0.12
136010.0,imu1,21.44,-1.84,-0.12
136020.0,imu1,21.44,-1.85,-0.12
136030.0,imu1,21.44,-1.85,-0.12
136040.0,imu1,21.44,-1.84,-0.12
136050.0,imu1,21.43,-1.85,-0.12
136060.0,imu1,21.43,-1.85,-0.12
136070.0,imu1,21.44,-1.85,-0.12
136080.0,imu1,21.44,-1.85,-0.12
136090.0,imu1,21.44,-1.85,-0.12
136100.0,imu1,21.44,-1.85,-0.12
136110.0,imu1,21.44,-1.85,-0.12
136120.0,imu1,21.44,-1.85,-0.12
136130.0,imu1,21.44,-1.85,-0.12
136140.0,imu1,21.43,-1.84,-0.12
136150.0,imu1,21.44,-1.84,-0.12
136160.0,imu1,21.44,-1.84,-0.11
136170.0,imu1,21.44,-1.84,-0.11
136180.0,imu1,21.44,-1.84,-0.11
136190.0,imu1,21.43,-1.84,-0.11
136200.0,imu1,21.43,-1.85,-0.12
136210.0,imu1,21.43,-1.85,-0.12
136220.0,imu1,21.43,-1.85,-0.12
136230.0,imu1,21.43,-1.85,-0.12
136240.0,imu1,21.43,-1.85,-0.12
136250.0,imu1,21.43,-1.85,-0.12
136261.0,imu1,21.43,-1.85,-0.12
136271.0,imu1,21.43,-1.85,-0.12
136281.0,imu1,21.43,-1.85,-0.12
136291.0,imu1,21.43,-1.85,-0.12
136301.0,imu1,21.43,-1.85,-0.12
136311.0,imu1,21.43,-1.85,-0.12
136321.0,imu1,21.43,-1.85,-0.12
136331.0,imu1,21.43,-1.85,-0.12
136341.0,imu1,21.43,-1.85,-0.12
136351.0,imu1,21.43,-1.85,-0.12
136361.0,imu1,21.43,-1.84,-0.11
136371.0,imu1,21.43,-1.84,-0.11
136381.0,imu1,21.43,-1.84,-0.11
136391.0,imu1,21.43,-1.84,-0.11
136401.0,imu1,21.43,-1.84,-0.11
136411.0,imu1,21.43,-1.84,-0.11
136421.0,imu1,21.43,-1.84,-0.11
136431.0,imu1,21.43,-1.84,-0.11
136441.0,imu1,21.43,-1.84,-0.11
136451.0,imu1,21.43,-1.84,-0.11
136461.0,imu1,21.43,-1.84,-0.11
136471.0,imu1,21.43,-1.84,-0.11
136481.0,imu1,21.43,-1.84,-0.11
136491.0,imu1,21.43,-1.84,-0.11
136501.0,imu1,21.43,-1.84,-0.11
136511.0,imu1,21.43,-1.85,-0.12
136521.0,imu1,21.43,-1.85,-0.12
136531.0,imu1,21.43,-1.84,-0.11
136541.0,imu1,21.43,-1.84,-0.11
136551.0,imu1,21.43,-1.84,-0.11
136561.0,imu1,21.43,-1.84,-0.11
136571.0,imu1,21.43,-1.85,-0.12
136581.0,imu1,21.43,-1.85,-0.12
136591.0,imu1,21.43,-1.85,-0.12
136601.0,imu1,21.43,-1.85,-0.12
136611.0,imu1,21.43,-1.85,-0.12
136621.0,imu1,21.43,-1.85,-0.12
136631.0,imu1,21.43,-1.85,-0.12
136641.0,imu1,21.43,-1.85,-0.12
136651.0,imu1,21.43,-1.85,-0.12
136661.0,imu1,21.43,-1.85,-0.12
136671.0,imu1,21.43,-1.85,-0.12
136681.0,imu1,21.43,-1.85,-0.12
136691.0,imu1,21.43,-1.85,-0.12
136701.0,imu1,21.43,-1.85,-0.12
136711.0,imu1,21.43,-1.85,-0.12
136721.0,imu1,21.43,-1.84,-0.11
136731.0,imu1,21.43,-1.85,-0.12
136741.0,imu1,21.43,-1.85,-0.12
136751.0,imu1,21.43,-1.85,-0.12
136761.0,imu1,21.43,-1.85,-0.12
136771.0,imu1,21.43,-1.85,-0.12
136781.0,imu1,21.43,-1.85,-0.12
136791.0,imu1,21.43,-1.85,-0.12
136801.0,imu1,21.43,-1.85,-0.12
136811.0,imu1,21.43,-1.85,-0.12
136821.0,imu1,21.43,-1.85,-0.12
136831.0,imu1,21.43,-1.85,-0.12
136841.0,imu1,21.43,-1.85,-0.12
136851.0,imu1,21.43,-1.85,-0.12
136861.0,imu1,21.43,-1.85,-0.12
136871.0,imu1,21.43,-1.85,-0.12
136881.0,imu1,21.43,-1.85,-0.12
136891.0,imu1,21.43,-1.85,-0.12
136902.0,imu1,21.43,-1.85,-0.12
136912.0,imu1,21.43,-1.85,-0.12
136922.0,imu1,21.43,-1.85,-0.12
136932.0,imu1,21.43,-1.85,-0.12
136942.0,imu1,21.43,-1.85,-0.12
136952.0,imu1,21.43,-1.85,-0.12
136962.0,imu1,21.43,-1.85,-0.12
136972.0,imu1,21.43,-1.85,-0.12
136995.0,imu1,21.43,-1.85,-0.12
137001.0,imu1,21.43,-1.85,-0.12
137007.0,imu1,21.43,-1.85,-0.12
137013.0,imu1,21.43,-1.85,-0.12
137022.0,imu1,21.42,-1.85,-0.11
137032.0,imu1,21.42,-1.85,-0.11
137042.0,imu1,21.42,-1.85,-0.11
137052.0,imu1,21.42,-1.85,-0.11
137062.0,imu1,21.42,-1.85,-0.11
137072.0,imu1,21.42,-1.85,-0.11
137082.0,imu1,21.42,-1.85,-0.11
137092.0,imu1,21.42,-1.85,-0.11
137102.0,imu1,21.42,-1.85,-0.11
137112.0,imu1,21.42,-1.84,-0.11
137122.0,imu1,21.42,-1.84,-0.11
137132.0,imu1,21.42,-1.84,-0.11
137142.0,imu1,21.42,-1.84,-0.11
137152.0,imu1,21.42,-1.84,-0.11
137162.0,imu1,21.42,-1.84,-0.11
137172.0,imu1,21.42,-1.84,-0.11
137182.0,imu1,21.42,-1.84,-0.11
137192.0,imu1,21.42,-1.84,-0.11
137202.0,imu1,21.42,-1.84,-0.11
137212.0,imu1,21.42,-1.84,-0.11
137222.0,imu1,21.42,-1.84,-0.12
137232.0,imu1,21.42,-1.84,-0.12
137242.0,imu1,21.42,-1.84,-0.12
137252.0,imu1,21.42,-1.84,-0.12
137262.0,imu1,21.42,-1.84,-0.11
137272.0,imu1,21.42,-1.84,-0.12
137282.0,imu1,21.42,-1.84,-0.12
137292.0,imu1,21.42,-1.84,-0.12
137302.0,imu1,21.42,-1.84,-0.12
137312.0,imu1,21.42,-1.84,-0.12
137322.0,imu1,21.42,-1.84,-0.12
137332.0,imu1,21.42,-1.84,-0.12
137342.0,imu1,21.42,-1.84,-0.12
137352.0,imu1,21.42,-1.84,-0.12
137362.0,imu1,21.42,-1.84,-0.12
137372.0,imu1,21.42,-1.84,-0.12
137382.0,imu1,21.42,-1.84,-0.12
137392.0,imu1,21.42,-1.84,-0.12
137402.0,imu1,21.42,-1.84,-0.12
137412.0,imu1,21.42,-1.84,-0.12
137422.0,imu1,21.42,-1.84,-0.12
137432.0,imu1,21.42,-1.84,-0.12
137442.0,imu1,21.42,-1.84,-0.12
137452.0,imu1,21.42,-1.84,-0.12
137462.0,imu1,21.42,-1.84,-0.12
137472.0,imu1,21.42,-1.84,-0.12
137482.0,imu1,21.42,-1.84,-0.12
137492.0,imu1,21.42,-1.84,-0.12
137502.0,imu1,21.42,-1.84,-0.12
137512.0,imu1,21.42,-1.84,-0.12
137522.0,imu1,21.42,-1.84,-0.12
137532.0,imu1,21.42,-1.84,-0.12
137542.0,imu1,21.42,-1.84,-0.12
137552.0,imu1,21.42,-1.84,-0.12
137563.0,imu1,21.42,-1.84,-0.12
137573.0,imu1,21.42,-1.84,-0.12
137583.0,imu1,21.42,-1.84,-0.12
137593.0,imu1,21.41,-1.84,-0.12
137603.0,imu1,21.42,-1.84,-0.12
137613.0,imu1,21.42,-1.84,-0.12
137623.0,imu1,21.42,-1.84,-0.12
137633.0,imu1,21.42,-1.84,-0.12
137643.0,imu1,21.42,-1.84,-0.12
137653.0,imu1,21.42,-1.84,-0.12
137663.0,imu1,21.42,-1.84,-0.12
137673.0,imu1,21.42,-1.84,-0.12
137683.0,imu1,21.41,-1.84,-0.12
137693.0,imu1,21.42,-1.84,-0.12
137703.0,imu1,21.41,-1.84,-0.12
137713.0,imu1,21.41,-1.84,-0.12
137723.0,imu1,21.41,-1.84,-0.12
137733.0,imu1,21.41,-1.84,-0.11
137743.0,imu1,21.41,-1.84,-0.11
137753.0,imu1,21.41,-1.84,-0.11
137763.0,imu1,21.41,-1.84,-0.12
137773.0,imu1,21.41,-1.84,-0.12
137783.0,imu1,21.41,-1.84,-0.12
137793.0,imu1,21.41,-1.84,-0.12
137803.0,imu1,21.41,-1.84,-0.12
137813.0,imu1,21.41,-1.84,-0.12
137823.0,imu1,21.41,-1.84,-0.12
137833.0,imu1,21.41,-1.84,-0.12
137843.0,imu1,21.41,-1.84,-0.12
137853.0,imu1,21.41,-1.84,-0.12
137863.0,imu1,21.41,-1.84,-0.12
137873.0,imu1,21.41,-1.84,-0.12
137883.0,imu1,21.41,-1.84,-0.12
137893.0,imu1,21.41,-1.84,-0.12
137903.0,imu1,21.41,-1.84,-0.12
137913.0,imu1,21.41,-1.84,-0.12
137923.0,imu1,21.41,-1.84,-0.12
137933.0,imu1,21.41,-1.84,-0.12
137943.0,imu1,21.41,-1.84,-0.12
137953.0,imu1,21.41,-1.84,-0.12
137963.0,imu1,21.41,-1.84,-0.12
137973.0,imu1,21.41,-1.84,-0.12
137983.0,imu1,21.41,-1.84,-0.12
137993.0,imu1,21.41,-1.84,-0.12
138003.0,imu1,21.41,-1.84,-0.12
138013.0,imu1,21.41,-1.84,-0.12
138023.0,imu1,21.41,-1.84,-0.12
138033.0,imu1,21.41,-1.84,-0.12
138043.0,imu1,21.41,-1.84,-0.12
138053.0,imu1,21.41,-1.84,-0.12
138063.0,imu1,21.41,-1.84,-0.12
138073.0,imu1,21.41,-1.84,-0.12
138083.0,imu1,21.41,-1.84,-0.12
138093.0,imu1,21.41,-1.84,-0.12
138103.0,imu1,21.41,-1.84,-0.12
138113.0,imu1,21.41,-1.84,-0.12
138123.0,imu1,21.41,-1.84,-0.12
138133.0,imu1,21.41,-1.84,-0.12
138143.0,imu1,21.41,-1.84,-0.12
138153.0,imu1,21.41,-1.84,-0.12
138163.0,imu1,21.41,-1.84,-0.12
138173.0,imu1,21.41,-1.84,-0.12
138183.0,imu1,21.41,-1.84,-0.12
138193.0,imu1,21.41,-1.84,-0.12
138203.0,imu1,21.41,-1.84,-0.12
138213.0,imu1,21.41,-1.84,-0.12
138224.0,imu1,21.41,-1.84,-0.12
138234.0,imu1,21.41,-1.84,-0.12
138244.0,imu1,21.41,-1.84,-0.11
138254.0,imu1,21.41,-1.84,-0.11
138264.0,imu1,21.41,-1.84,-0.11
138274.0,imu1,21.41,-1.84,-0.12
138284.0,imu1,21.41,-1.84,-0.11
138294.0,imu1,21.41,-1.84,-0.11
138304.0,imu1,21.41,-1.84,-0.12
138314.0,imu1,21.41,-1.84,-0.11
138324.0,imu1,21.41,-1.84,-0.11
138334.0,imu1,21.41,-1.84,-0.11
138344.0,imu1,21.41,-1.84,-0.11
138354.0,imu1,21.41,-1.84,-0.11
138364.0,imu1,21.41,-1.84,-0.11
138374.0,imu1,21.41,-1.84,-0.11
138384.0,imu1,21.41,-1.84,-0.11
138394.0,imu1,21.41,-1.84,-0.11
138404.0,imu1,21.41,-1.84,-0.11
138414.0,imu1,21.41,-1.84,-0.11
138424.0,imu1,21.41,-1.84,-0.11
138434.0,imu1,21.41,-1.84,-0.11
138444.0,imu1,21.41,-1.84,-0.11
138454.0,imu1,21.41,-1.84,-0.12
138464.0,imu1,21.41,-1.84,-0.12
138474.0,imu1,21.41,-1.84,-0.12
138484.0,imu1,21.41,-1.84,-0.11
138494.0,imu1,21.41,-1.84,-0.11
138504.0,imu1,21.41,-1.84,-0.11
138514.0,imu1,21.41,-1.84,-0.11
138524.0,imu1,21.41,-1.84,-0.11
138534.0,imu1,21.41,-1.84,-0.11
138544.0,imu1,21.41,-1.84,-0.11
138554.0,imu1,21.41,-1.84,-0.11
138564.0,imu1,21.41,-1.84,-0.11
138574.0,imu1,21.41,-1.84,-0.11
138584.0,imu1,21.41,-1.84,-0.11
138594.0,imu1,21.41,-1.84,-0.11
138604.0,imu1,21.41,-1.84,-0.11
138614.0,imu1,21.41,-1.84,-0.11
138624.0,imu1,21.41,-1.84,-0.11
138634.0,imu1,21.41,-1.84,-0.11
138644.0,imu1,21.41,-1.84,-0.11
138654.0,imu1,21.41,-1.84,-0.11
138664.0,imu1,21.41,-1.84,-0.11
138674.0,imu1,21.41,-1.84,-0.11
138684.0,imu1,21.41,-1.84,-0.11
138694.0,imu1,21.41,-1.84,-0.11
138704.0,imu1,21.41,-1.84,-0.11
138714.0,imu1,21.41,-1.84,-0.11
138724.0,imu1,21.41,-1.84,-0.11
138734.0,imu1,21.41,-1.84,-0.11
138744.0,imu1,21.41,-1.84,-0.11
138754.0,imu1,21.41,-1.84,-0.11
138764.0,imu1,21.41,-1.84,-0.11
138774.0,imu1,21.41,-1.84,-0.11
138784.0,imu1,21.41,-1.84,-0.11
138794.0,imu1,21.41,-1.84,-0.11
138804.0,imu1,21.41,-1.84,-0.11
138814.0,imu1,21.41,-1.84,-0.11
138824.0,imu1,21.41,-1.84,-0.11
138834.0,imu1,21.41,-1.84,-0.11
138844.0,imu1,21.41,-1.84,-0.11
138854.0,imu1,21.41,-1.84,-0.11
138864.0,imu1,21.41,-1.84,-0.11
138874.0,imu1,21.41,-1.84,-0.11
138884.0,imu1,21.41,-1.84,-0.11
138895.0,imu1,21.41,-1.84,-0.11
138905.0,imu1,21.41,-1.84,-0.11
138915.0,imu1,21.41,-1.84,-0.11
138925.0,imu1,21.41,-1.84,-0.11
138935.0,imu1,21.41,-1.84,-0.11
138945.0,imu1,21.41,-1.84,-0.11
138955.0,imu1,21.41,-1.84,-0.11
138965.0,imu1,21.41,-1.84,-0.11
138975.0,imu1,21.41,-1.84,-0.11
138985.0,imu1,21.41,-1.84,-0.11
138995.0,imu1,21.41,-1.84,-0.11
139005.0,imu1,21.41,-1.84,-0.11
139015.0,imu1,21.41,-1.84,-0.11
139025.0,imu1,21.41,-1.84,-0.11
139035.0,imu1,21.41,-1.84,-0.11
139045.0,imu1,21.41,-1.84,-0.11
139055.0,imu1,21.41,-1.84,-0.11
139065.0,imu1,21.41,-1.84,-0.12
139075.0,imu1,21.41,-1.84,-0.12
139085.0,imu1,21.41,-1.84,-0.12
139095.0,imu1,21.41,-1.84,-0.11
139105.0,imu1,21.41,-1.84,-0.11
139115.0,imu1,21.41,-1.84,-0.11
139125.0,imu1,21.41,-1.84,-0.11
139135.0,imu1,21.41,-1.84,-0.11
139145.0,imu1,21.41,-1.84,-0.11
139155.0,imu1,21.41,-1.84,-0.11
139165.0,imu1,21.41,-1.84,-0.11
139175.0,imu1,21.41,-1.84,-0.11
139185.0,imu1,21.41,-1.84,-0.11
139195.0,imu1,21.41,-1.84,-0.11
139205.0,imu1,21.41,-1.84,-0.11
139215.0,imu1,21.41,-1.84,-0.11
139225.0,imu1,21.41,-1.84,-0.11
139235.0,imu1,21.41,-1.84,-0.11
139245.0,imu1,21.41,-1.84,-0.11
139255.0,imu1,21.41,-1.84,-0.11
139265.0,imu1,21.41,-1.84,-0.11
139275.0,imu1,21.41,-1.84,-0.11
139285.0,imu1,21.41,-1.84,-0.11
139295.0,imu1,21.41,-1.84,-0.11
139305.0,imu1,21.41,-1.84,-0.11
139315.0,imu1,21.41,-1.84,-0.11
139325.0,imu1,21.41,-1.84,-0.11
139335.0,imu1,21.41,-1.84,-0.11
139345.0,imu1,21.41,-1.84,-0.11
139355.0,imu1,21.41,-1.84,-0.11
139365.0,imu1,21.41,-1.84,-0.11
139375.0,imu1,21.41,-1.84,-0.11
139385.0,imu1,21.41,-1.84,-0.11
139395.0,imu1,21.41,-1.84,-0.11
139405.0,imu1,21.41,-1.84,-0.11
139415.0,imu1,21.41,-1.84,-0.11
139425.0,imu1,21.41,-1.84,-0.11
139435.0,imu1,21.41,-1.84,-0.11
139445.0,imu1,21.4,-1.84,-0.11
139455.0,imu1,21.4,-1.84,-0.11
139465.0,imu1,21.4,-1.84,-0.12
139475.0,imu1,21.4,-1.84,-0.12
139485.0,imu1,21.4,-1.84,-0.12
139495.0,imu1,21.4,-1.84,-0.12
139505.0,imu1,21.4,-1.84,-0.12
139515.0,imu1,21.4,-1.84,-0.12
139525.0,imu1,21.4,-1.84,-0.12
139536.0,imu1,21.4,-1.84,-0.12
139546.0,imu1,21.4,-1.84,-0.12
139556.0,imu1,21.4,-1.84,-0.12
139566.0,imu1,21.4,-1.84,-0.12
139576.0,imu1,21.4,-1.84,-0.12
139586.0,imu1,21.4,-1.84,-0.12
139596.0,imu1,21.4,-1.84,-0.12
139606.0,imu1,21.4,-1.83,-0.13
139616.0,imu1,21.4,-1.83,-0.13
139626.0,imu1,21.4,-1.84,-0.12
139636.0,imu1,21.4,-1.84,-0.12
139646.0,imu1,21.4,-1.83,-0.12
139656.0,imu1,21.4,-1.84,-0.12
139666.0,imu1,21.4,-1.84,-0.12
139676.0,imu1,21.4,-1.83,-0.12
139686.0,imu1,21.41,-1.83,-0.12
139696.0,imu1,21.41,-1.83,-0.12
139706.0,imu1,21.41,-1.83,-0.12
139716.0,imu1,21.41,-1.83,-0.12
139726.0,imu1,21.41,-1.84,-0.12
139736.0,imu1,21.4,-1.84,-0.12
139746.0,imu1,21.4,-1.84,-0.12
139756.0,imu1,21.4,-1.84,-0.12
139766.0,imu1,21.4,-1.84,-0.12
139776.0,imu1,21.4,-1.84,-0.12
139786.0,imu1,21.4,-1.84,-0.12
139796.0,imu1,21.4,-1.84,-0.12
139806.0,imu1,21.4,-1.84,-0.12
139816.0,imu1,21.41,-1.84,-0.12
139826.0,imu1,21.4,-1.84,-0.12
139836.0,imu1,21.4,-1.84,-0.12
139846.0,imu1,21.4,-1.84,-0.12
139856.0,imu1,21.4,-1.84,-0.12
139866.0,imu1,21.4,-1.84,-0.12
139876.0,imu1,21.4,-1.84,-0.12
139886.0,imu1,21.4,-1.84,-0.12
139896.0,imu1,21.4,-1.84,-0.12
139906.0,imu1,21.4,-1.84,-0.12
139916.0,imu1,21.4,-1.84,-0.12
139926.0,imu1,21.4,-1.84,-0.12
139936.0,imu1,21.4,-1.84,-0.12
139946.0,imu1,21.4,-1.84,-0.12
139956.0,imu1,21.4,-1.84,-0.12
139966.0,imu1,21.4,-1.83,-0.13
139976.0,imu1,21.4,-1.83,-0.12
139986.0,imu1,21.4,-1.83,-0.12
139996.0,imu1,21.4,-1.83,-0.12
140006.0,imu1,21.4,-1.84,-0.12
140016.0,imu1,21.4,-1.83,-0.12
140026.0,imu1,21.4,-1.83,-0.12
140036.0,imu1,21.4,-1.84,-0.12
140046.0,imu1,21.4,-1.84,-0.12
140056.0,imu1,21.4,-1.84,-0.12
140066.0,imu1,21.4,-1.84,-0.12
140076.0,imu1,21.4,-1.84,-0.12
140086.0,imu1,21.4,-1.84,-0.12
140096.0,imu1,21.4,-1.84,-0.12
140106.0,imu1,21.4,-1.84,-0.12
140116.0,imu1,21.4,-1.84,-0.12
140126.0,imu1,21.4,-1.84,-0.12
140136.0,imu1,21.4,-1.84,-0.12
140146.0,imu1,21.4,-1.84,-0.12
140156.0,imu1,21.4,-1.84,-0.12
140166.0,imu1,21.4,-1.84,-0.12
140176.0,imu1,21.4,-1.84,-0.12
140186.0,imu1,21.4,-1.84,-0.12
140196.0,imu1,21.4,-1.84,-0.12
140207.0,imu1,21.4,-1.84,-0.12
140217.0,imu1,21.4,-1.84,-0.12
140227.0,imu1,21.4,-1.84,-0.12
140237.0,imu1,21.4,-1.83,-0.13
140247.0,imu1,21.4,-1.84,-0.12
140257.0,imu1,21.4,-1.84,-0.12
140267.0,imu1,21.4,-1.84,-0.12
140277.0,imu1,21.4,-1.84,-0.12
140287.0,imu1,21.4,-1.84,-0.12
140297.0,imu1,21.4,-1.84,-0.12
140307.0,imu1,21.4,-1.84,-0.12
140317.0,imu1,21.4,-1.84,-0.12
140327.0,imu1,21.4,-1.84,-0.12
140337.0,imu1,21.4,-1.84,-0.12
140347.0,imu1,21.4,-1.84,-0.12
140357.0,imu1,21.4,-1.84,-0.11
140367.0,imu1,21.4,-1.84,-0.11
140377.0,imu1,21.4,-1.84,-0.11
140387.0,imu1,21.4,-1.84,-0.11
140397.0,imu1,21.4,-1.84,-0.11
140407.0,imu1,21.4,-1.84,-0.11
140417.0,imu1,21.4,-1.84,-0.12
140427.0,imu1,21.4,-1.84,-0.12
140437.0,imu1,21.4,-1.84,-0.12
140447.0,imu1,21.4,-1.84,-0.12
140457.0,imu1,21.4,-1.84,-0.12
140467.0,imu1,21.4,-1.84,-0.12
140477.0,imu1,21.4,-1.84,-0.12
140487.0,imu1,21.4,-1.84,-0.12
140497.0,imu1,21.4,-1.84,-0.12
140507.0,imu1,21.4,-1.84,-0.11
140517.0,imu1,21.4,-1.84,-0.11
140527.0,imu1,21.4,-1.84,-0.11
140537.0,imu1,21.4,-1.84,-0.11
140547.0,imu1,21.39,-1.84,-0.11
140557.0,imu1,21.39,-1.84,-0.11
140567.0,imu1,21.39,-1.84,-0.11
140577.0,imu1,21.39,-1.84,-0.11
140587.0,imu1,21.39,-1.84,-0.11
140597.0,imu1,21.39,-1.83,-0.11
140607.0,imu1,21.39,-1.84,-0.11
140617.0,imu1,21.39,-1.84,-0.11
140627.0,imu1,21.39,-1.84,-0.11
140637.0,imu1,21.4,-1.84,-0.11
140647.0,imu1,21.4,-1.84,-0.11
140657.0,imu1,21.4,-1.84,-0.11
140667.0,imu1,21.4,-1.84,-0.11
140677.0,imu1,21.4,-1.84,-0.11
140687.0,imu1,21.4,-1.84,-0.11
140697.0,imu1,21.4,-1.84,-0.11
140707.0,imu1,21.4,-1.84,-0.11
140717.0,imu1,21.4,-1.84,-0.11
140727.0,imu1,21.4,-1.84,-0.11
140737.0,imu1,21.39,-1.84,-0.11
140747.0,imu1,21.39,-1.84,-0.11
140757.0,imu1,21.39,-1.84,-0.11
140767.0,imu1,21.39,-1.84,-0.11
140777.0,imu1,21.39,-1.84,-0.11
140787.0,imu1,21.39,-1.84,-0.11
140797.0,imu1,21.39,-1.84,-0.11
140807.0,imu1,21.39,-1.84,-0.11
140817.0,imu1,21.39,-1.84,-0.11
140827.0,imu1,21.39,-1.84,-0.11
140838.0,imu1,21.39,-1.84,-0.11
140847.0,imu1,21.39,-1.84,-0.11
140858.0,imu1,21.39,-1.84,-0.11
140868.0,imu1,21.39,-1.84,-0.11
140878.0,imu1,21.39,-1.84,-0.11
140888.0,imu1,21.39,-1.84,-0.11
140898.0,imu1,21.39,-1.84,-0.11
140908.0,imu1,21.39,-1.84,-0.11
140918.0,imu1,21.39,-1.84,-0.11
140928.0,imu1,21.39,-1.84,-0.11
140938.0,imu1,21.39,-1.84,-0.11
140948.0,imu1,21.39,-1.84,-0.11
140958.0,imu1,21.39,-1.84,-0.11
140968.0,imu1,21.39,-1.84,-0.11
140978.0,imu1,21.39,-1.83,-0.1
140988.0,imu1,21.39,-1.84,-0.11
140998.0,imu1,21.39,-1.84,-0.11
141008.0,imu1,21.39,-1.84,-0.11
141018.0,imu1,21.39,-1.83,-0.1
141028.0,imu1,21.39,-1.83,-0.1
141038.0,imu1,21.39,-1.83,-0.1
141048.0,imu1,21.39,-1.83,-0.1
141058.0,imu1,21.39,-1.83,-0.1
141068.0,imu1,21.39,-1.83,-0.1
141078.0,imu1,21.39,-1.83,-0.1
141088.0,imu1,21.39,-1.83,-0.11
141098.0,imu1,21.39,-1.83,-0.1
141108.0,imu1,21.39,-1.83,-0.1
141118.0,imu1,21.39,-1.83,-0.1
141128.0,imu1,21.39,-1.83,-0.1
141138.0,imu1,21.39,-1.83,-0.1
141148.0,imu1,21.39,-1.83,-0.1
141158.0,imu1,21.39,-1.83,-0.1
141168.0,imu1,21.39,-1.83,-0.1
141178.0,imu1,21.39,-1.83,-0.1
141188.0,imu1,21.39,-1.83,-0.1
141198.0,imu1,21.39,-1.83,-0.1
141208.0,imu1,21.39,-1.83,-0.1
141218.0,imu1,21.39,-1.83,-0.1
141228.0,imu1,21.39,-1.83,-0.1
141238.0,imu1,21.39,-1.83,-0.1
141248.0,imu1,21.39,-1.83,-0.1
141258.0,imu1,21.39,-1.83,-0.1
141268.0,imu1,21.39,-1.83,-0.1
141278.0,imu1,21.39,-1.83,-0.1
141288.0,imu1,21.39,-1.83,-0.1
141298.0,imu1,21.39,-1.83,-0.1
141308.0,imu1,21.39,-1.83,-0.1
141318.0,imu1,21.39,-1.83,-0.1
141328.0,imu1,21.39,-1.83,-0.1
141338.0,imu1,21.39,-1.83,-0.1
141348.0,imu1,21.39,-1.83,-0.1
141358.0,imu1,21.39,-1.83,-0.1
141368.0,imu1,21.39,-1.83,-0.1
141378.0,imu1,21.39,-1.83,-0.1
141388.0,imu1,21.39,-1.83,-0.1
141398.0,imu1,21.39,-1.83,-0.1
141408.0,imu1,21.39,-1.83,-0.1
141418.0,imu1,21.39,-1.83,-0.1
141428.0,imu1,21.39,-1.83,-0.1
141438.0,imu1,21.39,-1.84,-0.1
141448.0,imu1,21.39,-1.84,-0.1
141458.0,imu1,21.39,-1.84,-0.1
141468.0,imu1,21.39,-1.84,-0.1
141478.0,imu1,21.39,-1.84,-0.1
141488.0,imu1,21.39,-1.84,-0.1
141498.0,imu1,21.39,-1.84,-0.1
141508.0,imu1,21.39,-1.84,-0.11
141519.0,imu1,21.39,-1.84,-0.11
141529.0,imu1,21.39,-1.84,-0.11
141539.0,imu1,21.39,-1.84,-0.1
141549.0,imu1,21.39,-1.84,-0.1
141559.0,imu1,21.39,-1.84,-0.1
